name_state,DTNASC,metrica,valor
Goiás,2016,25 percentil,59.425
Goiás,2016,Mediana,69.85
Goiás,2016,75 percentil,80.225
Goiás,2016,Máximo,98.5
Maranhão,2016,Mínimo,1
Maranhão,2016,25 percentil,30.55
Maranhão,2016,Mediana,38.8
Maranhão,2016,75 percentil,51.5
Maranhão,2016,Máximo,99.3
Mato Grosso,2016,Mínimo,27.8
Mato Grosso,2016,25 percentil,59.2
Mato Grosso,2016,Mediana,70.1
Mato Grosso,2016,75 percentil,76.3
Mato Grosso,2016,Máximo,97.1
Mato Grosso do Sul,2016,Mínimo,31.5
Mato Grosso do Sul,2016,25 percentil,49.8
Mato Grosso do Sul,2016,Mediana,62
Mato Grosso do Sul,2016,75 percentil,74.5
Mato Grosso do Sul,2016,Máximo,87.4
Minas Gerais,2016,Mínimo,49.2
Minas Gerais,2016,25 percentil,70.875
Minas Gerais,2016,Mediana,78
Minas Gerais,2016,75 percentil,84.85
Minas Gerais,2016,Máximo,100
Paraná,2016,Mínimo,39
Paraná,2016,25 percentil,79.45
Paraná,2016,Mediana,84.9
Paraná,2016,75 percentil,89.75
Paraná,2016,Máximo,99.2
Paraíba,2016,Mínimo,46.5
Paraíba,2016,25 percentil,65.175
Paraíba,2016,Mediana,69.25
Paraíba,2016,75 percentil,73.35
Paraíba,2016,Máximo,84.5
Pará,2016,Mínimo,9.3
Pará,2016,25 percentil,31.9
Pará,2016,Mediana,42.5
Pará,2016,75 percentil,50.7
Pará,2016,Máximo,84.6
Pernambuco,2016,Mínimo,40
Pernambuco,2016,25 percentil,61.1
Pernambuco,2016,Mediana,69.9
Pernambuco,2016,75 percentil,76.05
Pernambuco,2016,Máximo,95
Piauí,2016,Mínimo,31.2
Piauí,2016,25 percentil,50.5
Piauí,2016,Mediana,59.6
Piauí,2016,75 percentil,65.3
Piauí,2016,Máximo,92.2
Rio Grande do Norte,2016,Mínimo,32.7
Rio Grande do Norte,2016,25 percentil,59.95
Rio Grande do Norte,2016,Mediana,68.8
Rio Grande do Norte,2016,75 percentil,75.1
Rio Grande do Norte,2016,Máximo,98.3
Rio Grande do Sul,2016,Mínimo,36.3
Rio Grande do Sul,2016,25 percentil,71
Rio Grande do Sul,2016,Mediana,79.1
Rio Grande do Sul,2016,75 percentil,85.5
Rio Grande do Sul,2016,Máximo,97.2
Rio de Janeiro,2016,Mínimo,45.1
Rio de Janeiro,2016,25 percentil,53.75
Rio de Janeiro,2016,Mediana,68.6
Rio de Janeiro,2016,75 percentil,76.9
Rio de Janeiro,2016,Máximo,89.8
Rondônia,2016,Mínimo,41
Rondônia,2016,25 percentil,65
Rondônia,2016,Mediana,71.9
Rondônia,2016,75 percentil,74.375
Rondônia,2016,Máximo,84.7
Roraima,2016,Mínimo,1.7
Roraima,2016,25 percentil,6.95
Roraima,2016,Mediana,11.3
Roraima,2016,75 percentil,35.45
Roraima,2016,Máximo,52.5
Santa Catarina,2016,Mínimo,15.1
Santa Catarina,2016,25 percentil,68.375
Santa Catarina,2016,Mediana,75.8
Santa Catarina,2016,75 percentil,80.425
Santa Catarina,2016,Máximo,94.2
Sergipe,2016,Mínimo,47.9
Sergipe,2016,25 percentil,52.8
Sergipe,2016,Mediana,56.3
Sergipe,2016,75 percentil,59.7
Sergipe,2016,Máximo,64.7
São Paulo,2016,Mínimo,40.8
São Paulo,2016,25 percentil,76.05
São Paulo,2016,Mediana,81.5
São Paulo,2016,75 percentil,86.15
São Paulo,2016,Máximo,98
Tocantins,2016,Mínimo,39.8
Tocantins,2016,25 percentil,55.45
Tocantins,2016,Mediana,58.4
Tocantins,2016,75 percentil,66.3
Tocantins,2016,Máximo,71.7
Acre,2017,Mínimo,9.3
Acre,2017,25 percentil,18.8
Acre,2017,Mediana,20.8
Acre,2017,75 percentil,49.9
Acre,2017,Máximo,56.2
Alagoas,2017,Mínimo,36
Alagoas,2017,25 percentil,47.125
Alagoas,2017,Mediana,55.4
Alagoas,2017,75 percentil,70.6
Alagoas,2017,Máximo,98.6
Amapá,2017,Mínimo,14.2
Amapá,2017,25 percentil,22.225
Amapá,2017,Mediana,29.95
Amapá,2017,75 percentil,37.3
Amapá,2017,Máximo,50
Amazonas,2017,Mínimo,15.1
Amazonas,2017,25 percentil,38.6
Amazonas,2017,Mediana,45.8
Amazonas,2017,75 percentil,51.9
Amazonas,2017,Máximo,75.5
Bahia,2017,Mínimo,0
Bahia,2017,25 percentil,50.95
Bahia,2017,Mediana,60.5
Bahia,2017,75 percentil,69.05
Bahia,2017,Máximo,92.5
Ceará,2017,Mínimo,49.2
Ceará,2017,25 percentil,69.05
Ceará,2017,Mediana,76.5
Ceará,2017,75 percentil,83.925
Ceará,2017,Máximo,93
Distrito Federal,2017,Mínimo,69.2
Distrito Federal,2017,25 percentil,69.2
Distrito Federal,2017,Mediana,69.2
Distrito Federal,2017,75 percentil,69.2
Distrito Federal,2017,Máximo,69.2
Espírito Santo,2017,Mínimo,43.6
Espírito Santo,2017,25 percentil,65.6
Espírito Santo,2017,Mediana,75.25
Espírito Santo,2017,75 percentil,78.4
Espírito Santo,2017,Máximo,87.8
Goiás,2017,Mínimo,38.7
Goiás,2017,25 percentil,60.1
Goiás,2017,Mediana,73.1
Goiás,2017,75 percentil,81.4
Goiás,2017,Máximo,99.1
Maranhão,2017,Mínimo,5.9
Maranhão,2017,25 percentil,30.15
Maranhão,2017,Mediana,38.3
Maranhão,2017,75 percentil,54.225
Maranhão,2017,Máximo,99.8
Mato Grosso,2017,Mínimo,29.3
Mato Grosso,2017,25 percentil,62.6
Mato Grosso,2017,Mediana,70.8
Mato Grosso,2017,75 percentil,78.275
Mato Grosso,2017,Máximo,89.5
Mato Grosso do Sul,2017,Mínimo,37.4
Mato Grosso do Sul,2017,25 percentil,55.975
Mato Grosso do Sul,2017,Mediana,65.75
Mato Grosso do Sul,2017,75 percentil,76.075
Mato Grosso do Sul,2017,Máximo,91.7
Minas Gerais,2017,Mínimo,48.5
Minas Gerais,2017,25 percentil,73.05
Minas Gerais,2017,Mediana,79.35
Minas Gerais,2017,75 percentil,85.1
Minas Gerais,2017,Máximo,100
Paraná,2017,Mínimo,46.5
Paraná,2017,25 percentil,80.7
Paraná,2017,Mediana,86
Paraná,2017,75 percentil,90.1
Paraná,2017,Máximo,100
Paraíba,2017,Mínimo,50.9
Paraíba,2017,25 percentil,63.725
Paraíba,2017,Mediana,71.8
Paraíba,2017,75 percentil,75
Paraíba,2017,Máximo,85.3
Pará,2017,Mínimo,8.6
Pará,2017,25 percentil,31.4
Pará,2017,Mediana,42.6
Pará,2017,75 percentil,55.5
Pará,2017,Máximo,92.9
Pernambuco,2017,Mínimo,43.7
Pernambuco,2017,25 percentil,60.9
Pernambuco,2017,Mediana,70.5
Pernambuco,2017,75 percentil,75.2
Pernambuco,2017,Máximo,98.6
Piauí,2017,Mínimo,35.9
Piauí,2017,25 percentil,50.8
Piauí,2017,Mediana,59.7
Piauí,2017,75 percentil,67.6
Piauí,2017,Máximo,74.1
Rio Grande do Norte,2017,Mínimo,48.4
Rio Grande do Norte,2017,25 percentil,61.8
Rio Grande do Norte,2017,Mediana,72.6
Rio Grande do Norte,2017,75 percentil,78.125
Rio Grande do Norte,2017,Máximo,97.3
Rio Grande do Sul,2017,Mínimo,36.3
Rio Grande do Sul,2017,25 percentil,73.2
Rio Grande do Sul,2017,Mediana,80.15
Rio Grande do Sul,2017,75 percentil,87.35
Rio Grande do Sul,2017,Máximo,99.6
Rio de Janeiro,2017,Mínimo,41.9
Rio de Janeiro,2017,25 percentil,56.9
Rio de Janeiro,2017,Mediana,72.4
Rio de Janeiro,2017,75 percentil,79.6
Rio de Janeiro,2017,Máximo,92.2
Rondônia,2017,Mínimo,40.3
Rondônia,2017,25 percentil,67.975
Rondônia,2017,Mediana,73.35
Rondônia,2017,75 percentil,78.275
Rondônia,2017,Máximo,84.2
Roraima,2017,Mínimo,1.2
Roraima,2017,25 percentil,9.5
Roraima,2017,Mediana,19.2
Roraima,2017,75 percentil,37.8
Roraima,2017,Máximo,51.2
Santa Catarina,2017,Mínimo,27.2
Santa Catarina,2017,25 percentil,73.2
Santa Catarina,2017,Mediana,77.7
Santa Catarina,2017,75 percentil,82.05
Santa Catarina,2017,Máximo,90.8
Sergipe,2017,Mínimo,45.7
Sergipe,2017,25 percentil,55.6
Sergipe,2017,Mediana,57.2
Sergipe,2017,75 percentil,62.1
Sergipe,2017,Máximo,63.8
São Paulo,2017,Mínimo,50
São Paulo,2017,25 percentil,77.375
São Paulo,2017,Mediana,82.95
São Paulo,2017,75 percentil,87.825
São Paulo,2017,Máximo,100
Tocantins,2017,Mínimo,46.3
Tocantins,2017,25 percentil,56.9
Tocantins,2017,Mediana,60.2
Tocantins,2017,75 percentil,65.4
Tocantins,2017,Máximo,71.8
Acre,2018,Mínimo,7.3
Acre,2018,25 percentil,20.8
Acre,2018,Mediana,28.1
Acre,2018,75 percentil,47.95
Acre,2018,Máximo,56.2
Alagoas,2018,Mínimo,43.1
Alagoas,2018,25 percentil,54.85
Alagoas,2018,Mediana,64
Alagoas,2018,75 percentil,76.1
Alagoas,2018,Máximo,99.1
Amapá,2018,Mínimo,10.8
Amapá,2018,25 percentil,29
Amapá,2018,Mediana,32.7
Amapá,2018,75 percentil,38.2
Amapá,2018,Máximo,53.6
Amazonas,2018,Mínimo,18.3
Amazonas,2018,25 percentil,40.9
Amazonas,2018,Mediana,45.5
Amazonas,2018,75 percentil,57.35
Amazonas,2018,Máximo,77.2
Bahia,2018,Mínimo,0
Bahia,2018,25 percentil,57.4
Bahia,2018,Mediana,67.4
Bahia,2018,75 percentil,74.8
Bahia,2018,Máximo,96.9
Ceará,2018,Mínimo,44.3
Ceará,2018,25 percentil,75.35
Ceará,2018,Mediana,80.7
Ceará,2018,75 percentil,85.6
Ceará,2018,Máximo,98
Distrito Federal,2018,Mínimo,70.6
Distrito Federal,2018,25 percentil,70.6
Distrito Federal,2018,Mediana,70.6
Distrito Federal,2018,75 percentil,70.6
Distrito Federal,2018,Máximo,70.6
Espírito Santo,2018,Mínimo,38.3
Espírito Santo,2018,25 percentil,65
Espírito Santo,2018,Mediana,74.5
Espírito Santo,2018,75 percentil,80.6
Espírito Santo,2018,Máximo,87.5
Goiás,2018,Mínimo,47.9
Goiás,2018,25 percentil,65.7
Goiás,2018,Mediana,75.2
Goiás,2018,75 percentil,81.575
Goiás,2018,Máximo,97.9
Maranhão,2018,Mínimo,1.5
Maranhão,2018,25 percentil,35.475
Maranhão,2018,Mediana,46.85
Maranhão,2018,75 percentil,59.725
Maranhão,2018,Máximo,100
Mato Grosso,2018,Mínimo,9.2
Mato Grosso,2018,25 percentil,64.9
Mato Grosso,2018,Mediana,72
Mato Grosso,2018,75 percentil,78.9
Mato Grosso,2018,Máximo,88.1
Mato Grosso do Sul,2018,Mínimo,44.2
Mato Grosso do Sul,2018,25 percentil,62.75
Mato Grosso do Sul,2018,Mediana,70.4
Mato Grosso do Sul,2018,75 percentil,79.175
Mato Grosso do Sul,2018,Máximo,90.3
Minas Gerais,2018,Mínimo,47.9
Minas Gerais,2018,25 percentil,73.45
Minas Gerais,2018,Mediana,79.6
Minas Gerais,2018,75 percentil,85
Minas Gerais,2018,Máximo,99.4
Paraná,2018,Mínimo,57
Paraná,2018,25 percentil,83.35
Paraná,2018,Mediana,86.5
Paraná,2018,75 percentil,90.4
Paraná,2018,Máximo,98.5
Paraíba,2018,Mínimo,48.2
Paraíba,2018,25 percentil,69.65
Paraíba,2018,Mediana,74.9
Paraíba,2018,75 percentil,78.4
Paraíba,2018,Máximo,85.8
Pará,2018,Mínimo,9.4
Pará,2018,25 percentil,33.925
Pará,2018,Mediana,46.1
Pará,2018,75 percentil,57.325
Pará,2018,Máximo,79.5
Pernambuco,2018,Mínimo,45
Pernambuco,2018,25 percentil,67.5
Pernambuco,2018,Mediana,74.1
Pernambuco,2018,75 percentil,80.3
Pernambuco,2018,Máximo,97.7
Piauí,2018,Mínimo,36.6
Piauí,2018,25 percentil,58.7
Piauí,2018,Mediana,64.8
Piauí,2018,75 percentil,70.3
Piauí,2018,Máximo,79.5
Rio Grande do Norte,2018,Mínimo,46.7
Rio Grande do Norte,2018,25 percentil,64
Rio Grande do Norte,2018,Mediana,75.8
Rio Grande do Norte,2018,75 percentil,79.9
Rio Grande do Norte,2018,Máximo,91.1
Rio Grande do Sul,2018,Mínimo,47.5
Rio Grande do Sul,2018,25 percentil,76.8
Rio Grande do Sul,2018,Mediana,81.8
Rio Grande do Sul,2018,75 percentil,87.1
Rio Grande do Sul,2018,Máximo,97.3
Rio de Janeiro,2018,Mínimo,30.1
Rio de Janeiro,2018,25 percentil,59.25
Rio de Janeiro,2018,Mediana,73.6
Rio de Janeiro,2018,75 percentil,79.5
Rio de Janeiro,2018,Máximo,92.9
Rondônia,2018,Mínimo,37.6
Rondônia,2018,25 percentil,72.3
Rondônia,2018,Mediana,75.75
Rondônia,2018,75 percentil,79.275
Rondônia,2018,Máximo,85.9
Roraima,2018,Mínimo,1.7
Roraima,2018,25 percentil,9.8
Roraima,2018,Mediana,16.2
Roraima,2018,75 percentil,20.7
Roraima,2018,Máximo,53.4
Santa Catarina,2018,Mínimo,30.7
Santa Catarina,2018,25 percentil,75.075
Santa Catarina,2018,Mediana,79.05
Santa Catarina,2018,75 percentil,84.225
Santa Catarina,2018,Máximo,91
Sergipe,2018,Mínimo,51.8
Sergipe,2018,25 percentil,58.4
Sergipe,2018,Mediana,63.9
Sergipe,2018,75 percentil,64.6
Sergipe,2018,Máximo,69.7
São Paulo,2018,Mínimo,52
São Paulo,2018,25 percentil,77.95
São Paulo,2018,Mediana,84.2
São Paulo,2018,75 percentil,88.05
São Paulo,2018,Máximo,94.9
Tocantins,2018,Mínimo,40.3
Tocantins,2018,25 percentil,56.05
Tocantins,2018,Mediana,65.6
Tocantins,2018,75 percentil,67.35
Tocantins,2018,Máximo,70.7
Acre,2019,Mínimo,7.9
Acre,2019,25 percentil,25.05
Acre,2019,Mediana,31
Acre,2019,75 percentil,53.85
Acre,2019,Máximo,58.9
Alagoas,2019,Mínimo,43
Alagoas,2019,25 percentil,61.6
Alagoas,2019,Mediana,71
Alagoas,2019,75 percentil,78.7
Alagoas,2019,Máximo,97.7
Amapá,2019,Mínimo,18.5
Amapá,2019,25 percentil,27.7
Amapá,2019,Mediana,38.8
Amapá,2019,75 percentil,41.3
Amapá,2019,Máximo,78.5
Amazonas,2019,Mínimo,24.6
Amazonas,2019,25 percentil,42.375
Amazonas,2019,Mediana,51.1
Amazonas,2019,75 percentil,59.275
Amazonas,2019,Máximo,91.3
Bahia,2019,Mínimo,0
Bahia,2019,25 percentil,63.45
Bahia,2019,Mediana,70.1
Bahia,2019,75 percentil,78.2
Bahia,2019,Máximo,98.7
Ceará,2019,Mínimo,47.2
Ceará,2019,25 percentil,76.25
Ceará,2019,Mediana,81.4
Ceará,2019,75 percentil,86.1
Ceará,2019,Máximo,97.2
Distrito Federal,2019,Mínimo,71.8
Distrito Federal,2019,25 percentil,71.8
Distrito Federal,2019,Mediana,71.8
Distrito Federal,2019,75 percentil,71.8
Distrito Federal,2019,Máximo,71.8
Espírito Santo,2019,Mínimo,40.9
Espírito Santo,2019,25 percentil,67.7
Espírito Santo,2019,Mediana,75.1
Espírito Santo,2019,75 percentil,81.3
Espírito Santo,2019,Máximo,88.5
Goiás,2019,Mínimo,21.7
Goiás,2019,25 percentil,67.35
Goiás,2019,Mediana,75.7
Goiás,2019,75 percentil,86.2
Goiás,2019,Máximo,98.4
Maranhão,2019,Mínimo,0.9
Maranhão,2019,25 percentil,42.225
Maranhão,2019,Mediana,51.65
Maranhão,2019,75 percentil,63.1
Maranhão,2019,Máximo,100
Mato Grosso,2019,Mínimo,23.8
Mato Grosso,2019,25 percentil,63.6
Mato Grosso,2019,Mediana,73.3
Mato Grosso,2019,75 percentil,81.3
Mato Grosso,2019,Máximo,91.7
Mato Grosso do Sul,2019,Mínimo,46.5
Mato Grosso do Sul,2019,25 percentil,65.9
Mato Grosso do Sul,2019,Mediana,72.5
Mato Grosso do Sul,2019,75 percentil,81.7
Mato Grosso do Sul,2019,Máximo,93.7
Minas Gerais,2019,Mínimo,50.4
Minas Gerais,2019,25 percentil,75.8
Minas Gerais,2019,Mediana,81.7
Minas Gerais,2019,75 percentil,87.3
Minas Gerais,2019,Máximo,99.2
Paraná,2019,Mínimo,48.8
Paraná,2019,25 percentil,81.65
Paraná,2019,Mediana,87.15
Paraná,2019,75 percentil,91.4
Paraná,2019,Máximo,98.4
Paraíba,2019,Mínimo,54.9
Paraíba,2019,25 percentil,72.8
Paraíba,2019,Mediana,77.1
Paraíba,2019,75 percentil,82.6
Paraíba,2019,Máximo,89.1
Pará,2019,Mínimo,13.4
Pará,2019,25 percentil,33.6
Pará,2019,Mediana,48.5
Pará,2019,75 percentil,59.9
Pará,2019,Máximo,100
Pernambuco,2019,Mínimo,50
Pernambuco,2019,25 percentil,70.325
Pernambuco,2019,Mediana,76.8
Pernambuco,2019,75 percentil,82.425
Pernambuco,2019,Máximo,94.2
Piauí,2019,Mínimo,41.8
Piauí,2019,25 percentil,62.9
Piauí,2019,Mediana,67.95
Piauí,2019,75 percentil,74.425
Piauí,2019,Máximo,87.3
Rio Grande do Norte,2019,Mínimo,52.8
Rio Grande do Norte,2019,25 percentil,67.8
Rio Grande do Norte,2019,Mediana,71.6
Rio Grande do Norte,2019,75 percentil,82.3
Rio Grande do Norte,2019,Máximo,88.1
Rio Grande do Sul,2019,Mínimo,51.6
Rio Grande do Sul,2019,25 percentil,76.975
Rio Grande do Sul,2019,Mediana,81.45
Rio Grande do Sul,2019,75 percentil,87.225
Rio Grande do Sul,2019,Máximo,95.4
Rio de Janeiro,2019,Mínimo,33.3
Rio de Janeiro,2019,25 percentil,63.875
Rio de Janeiro,2019,Mediana,74.5
Rio de Janeiro,2019,75 percentil,80.95
Rio de Janeiro,2019,Máximo,95.7
Rondônia,2019,Mínimo,41
Rondônia,2019,25 percentil,75.15
Rondônia,2019,Mediana,78.2
Rondônia,2019,75 percentil,81.25
Rondônia,2019,Máximo,86.6
Roraima,2019,Mínimo,1.5
Roraima,2019,25 percentil,9.1
Roraima,2019,Mediana,14.7
Roraima,2019,75 percentil,26
Roraima,2019,Máximo,60.8
Santa Catarina,2019,Mínimo,60.7
Santa Catarina,2019,25 percentil,75.825
Santa Catarina,2019,Mediana,80.85
Santa Catarina,2019,75 percentil,84.8
Santa Catarina,2019,Máximo,94.8
Sergipe,2019,Mínimo,56.1
Sergipe,2019,25 percentil,62.2
Sergipe,2019,Mediana,62.8
Sergipe,2019,75 percentil,66
Sergipe,2019,Máximo,69.9
São Paulo,2019,Mínimo,53.1
São Paulo,2019,25 percentil,78.65
São Paulo,2019,Mediana,83.7
São Paulo,2019,75 percentil,88.95
São Paulo,2019,Máximo,96.4
Tocantins,2019,Mínimo,50.4
Tocantins,2019,25 percentil,58.4
Tocantins,2019,Mediana,65.8
Tocantins,2019,75 percentil,71.4
Tocantins,2019,Máximo,73.1
Acre,2020,Mínimo,13.7
Acre,2020,25 percentil,25.675
Acre,2020,Mediana,31.95
Acre,2020,75 percentil,48.6
Acre,2020,Máximo,55.4
Alagoas,2020,Mínimo,34.9
Alagoas,2020,25 percentil,58.425
Alagoas,2020,Mediana,67.05
Alagoas,2020,75 percentil,76.875
Alagoas,2020,Máximo,94.2
Amapá,2020,Mínimo,19.9
Amapá,2020,25 percentil,23.1
Amapá,2020,Mediana,34.2
Amapá,2020,75 percentil,46.55
Amapá,2020,Máximo,61.1
Amazonas,2020,Mínimo,21.7
Amazonas,2020,25 percentil,39.6
Amazonas,2020,Mediana,48.6
Amazonas,2020,75 percentil,58.1
Amazonas,2020,Máximo,88.8
Bahia,2020,Mínimo,0
Bahia,2020,25 percentil,61.6
Bahia,2020,Mediana,70.1
Bahia,2020,75 percentil,78.2
Bahia,2020,Máximo,98.2
Ceará,2020,Mínimo,60.3
Ceará,2020,25 percentil,76
Ceará,2020,Mediana,81.6
Ceará,2020,75 percentil,85.8
Ceará,2020,Máximo,97.5
Distrito Federal,2020,Mínimo,70.2
Distrito Federal,2020,25 percentil,70.2
Distrito Federal,2020,Mediana,70.2
Distrito Federal,2020,75 percentil,70.2
Distrito Federal,2020,Máximo,70.2
Espírito Santo,2020,Mínimo,38
Espírito Santo,2020,25 percentil,65.35
Espírito Santo,2020,Mediana,77.55
Espírito Santo,2020,75 percentil,82.175
Espírito Santo,2020,Máximo,88.6
Goiás,2020,Mínimo,45.9
Goiás,2020,25 percentil,66.35
Goiás,2020,Mediana,74.4
Goiás,2020,75 percentil,83.1
Goiás,2020,Máximo,92.7
Maranhão,2020,Mínimo,0.8
Maranhão,2020,25 percentil,39.55
Maranhão,2020,Mediana,47.8
Maranhão,2020,75 percentil,58.25
Maranhão,2020,Máximo,99.8
Mato Grosso,2020,Mínimo,13.3
Mato Grosso,2020,25 percentil,62.45
Mato Grosso,2020,Mediana,71.2
Mato Grosso,2020,75 percentil,78.875
Mato Grosso,2020,Máximo,90.8
Mato Grosso do Sul,2020,Mínimo,39.1
Mato Grosso do Sul,2020,25 percentil,62.675
Mato Grosso do Sul,2020,Mediana,70.3
Mato Grosso do Sul,2020,75 percentil,82.025
Mato Grosso do Sul,2020,Máximo,93.2
Minas Gerais,2020,Mínimo,48.6
Minas Gerais,2020,25 percentil,74.8
Minas Gerais,2020,Mediana,80.5
Minas Gerais,2020,75 percentil,86.3
Minas Gerais,2020,Máximo,100
Paraná,2020,Mínimo,44.5
Paraná,2020,25 percentil,82.575
Paraná,2020,Mediana,87.55
Paraná,2020,75 percentil,90.175
Paraná,2020,Máximo,97.7
Paraíba,2020,Mínimo,49
Paraíba,2020,25 percentil,67.2
Paraíba,2020,Mediana,76
Paraíba,2020,75 percentil,80.2
Paraíba,2020,Máximo,87.6
Pará,2020,Mínimo,6.9
Pará,2020,25 percentil,32.1
Pará,2020,Mediana,44.6
Pará,2020,75 percentil,58.4
Pará,2020,Máximo,94.7
Pernambuco,2020,Mínimo,48.3
Pernambuco,2020,25 percentil,69.725
Pernambuco,2020,Mediana,75.1
Pernambuco,2020,75 percentil,81.025
Pernambuco,2020,Máximo,93.9
Piauí,2020,Mínimo,25
Piauí,2020,25 percentil,51.125
Piauí,2020,Mediana,63.05
Piauí,2020,75 percentil,68.525
Piauí,2020,Máximo,77
Rio Grande do Norte,2020,Mínimo,56.2
Rio Grande do Norte,2020,25 percentil,67.725
Rio Grande do Norte,2020,Mediana,75.4
Rio Grande do Norte,2020,75 percentil,80.8
Rio Grande do Norte,2020,Máximo,87.7
Rio Grande do Sul,2020,Mínimo,50.1
Rio Grande do Sul,2020,25 percentil,75.9
Rio Grande do Sul,2020,Mediana,82.5
Rio Grande do Sul,2020,75 percentil,87.25
Rio Grande do Sul,2020,Máximo,95.2
Rio de Janeiro,2020,Mínimo,33.7
Rio de Janeiro,2020,25 percentil,61.6
Rio de Janeiro,2020,Mediana,73.9
Rio de Janeiro,2020,75 percentil,80.05
Rio de Janeiro,2020,Máximo,92.8
Rondônia,2020,Mínimo,32.9
Rondônia,2020,25 percentil,71.225
Rondônia,2020,Mediana,76.45
Rondônia,2020,75 percentil,79.625
Rondônia,2020,Máximo,85.3
Roraima,2020,Mínimo,1
Roraima,2020,25 percentil,9.1
Roraima,2020,Mediana,12
Roraima,2020,75 percentil,22.9
Roraima,2020,Máximo,53.7
Santa Catarina,2020,Mínimo,51.1
Santa Catarina,2020,25 percentil,75.05
Santa Catarina,2020,Mediana,80
Santa Catarina,2020,75 percentil,84.4
Santa Catarina,2020,Máximo,98.2
Sergipe,2020,Mínimo,46.1
Sergipe,2020,25 percentil,60.2
Sergipe,2020,Mediana,63
Sergipe,2020,75 percentil,65.3
Sergipe,2020,Máximo,68.7
São Paulo,2020,Mínimo,49
São Paulo,2020,25 percentil,78.8
São Paulo,2020,Mediana,83.9
São Paulo,2020,75 percentil,88.3
São Paulo,2020,Máximo,97.8
Tocantins,2020,Mínimo,52.6
Tocantins,2020,25 percentil,56.5
Tocantins,2020,Mediana,64
Tocantins,2020,75 percentil,71.1
Tocantins,2020,Máximo,72.1
Acre,2021,Mínimo,11.3
Acre,2021,25 percentil,22.925
Acre,2021,Mediana,31.4
Acre,2021,75 percentil,39.05
Acre,2021,Máximo,60.2
Alagoas,2021,Mínimo,49.5
Alagoas,2021,25 percentil,67.4
Alagoas,2021,Mediana,70.7
Alagoas,2021,75 percentil,78.75
Alagoas,2021,Máximo,98.5
Amapá,2021,Mínimo,29.1
Amapá,2021,25 percentil,32.45
Amapá,2021,Mediana,35.7
Amapá,2021,75 percentil,42.15
Amapá,2021,Máximo,56.4
Amazonas,2021,Mínimo,31.6
Amazonas,2021,25 percentil,45.225
Amazonas,2021,Mediana,53.15
Amazonas,2021,75 percentil,62.725
Amazonas,2021,Máximo,92
Bahia,2021,Mínimo,0
Bahia,2021,25 percentil,63.65
Bahia,2021,Mediana,71.95
Bahia,2021,75 percentil,79.025
Bahia,2021,Máximo,97.3
Ceará,2021,Mínimo,52.9
Ceará,2021,25 percentil,79.5
Ceará,2021,Mediana,83.2
Ceará,2021,75 percentil,87.5
Ceará,2021,Máximo,97.3
Distrito Federal,2021,Mínimo,71.6
Distrito Federal,2021,25 percentil,71.6
Distrito Federal,2021,Mediana,71.6
Distrito Federal,2021,75 percentil,71.6
Distrito Federal,2021,Máximo,71.6
Espírito Santo,2021,Mínimo,59.1
Espírito Santo,2021,25 percentil,66.8
Espírito Santo,2021,Mediana,77.2
Espírito Santo,2021,75 percentil,82.05
Espírito Santo,2021,Máximo,87.4
Goiás,2021,Mínimo,43.3
Goiás,2021,25 percentil,66.925
Goiás,2021,Mediana,75.15
Goiás,2021,75 percentil,83.025
Goiás,2021,Máximo,97.6
Maranhão,2021,Mínimo,13.7
Maranhão,2021,25 percentil,43.9
Maranhão,2021,Mediana,53.8
Maranhão,2021,75 percentil,63.425
Maranhão,2021,Máximo,99.7
Mato Grosso,2021,Mínimo,11.1
Mato Grosso,2021,25 percentil,64.35
Mato Grosso,2021,Mediana,73.7
Mato Grosso,2021,75 percentil,82.15
Mato Grosso,2021,Máximo,92.6
Mato Grosso do Sul,2021,Mínimo,46.8
Mato Grosso do Sul,2021,25 percentil,64.2
Mato Grosso do Sul,2021,Mediana,72.3
Mato Grosso do Sul,2021,75 percentil,81.05
Mato Grosso do Sul,2021,Máximo,92.6
Minas Gerais,2021,Mínimo,54.4
Minas Gerais,2021,25 percentil,76.1
Minas Gerais,2021,Mediana,81.1
Minas Gerais,2021,75 percentil,86.5
Minas Gerais,2021,Máximo,98.2
Paraná,2021,Mínimo,55.1
Paraná,2021,25 percentil,83.1
Paraná,2021,Mediana,87.9
Paraná,2021,75 percentil,91.1
Paraná,2021,Máximo,97.2
Paraíba,2021,Mínimo,56.8
Paraíba,2021,25 percentil,71.6
Paraíba,2021,Mediana,78.1
Paraíba,2021,75 percentil,80.65
Paraíba,2021,Máximo,91.3
Pará,2021,Mínimo,11.1
Pará,2021,25 percentil,41.9
Pará,2021,Mediana,54.35
Pará,2021,75 percentil,63.575
Pará,2021,Máximo,96.2
Pernambuco,2021,Mínimo,51.5
Pernambuco,2021,25 percentil,72.4
Pernambuco,2021,Mediana,77.1
Pernambuco,2021,75 percentil,82.7
Pernambuco,2021,Máximo,95
Piauí,2021,Mínimo,45.5
Piauí,2021,25 percentil,61.775
Piauí,2021,Mediana,70.05
Piauí,2021,75 percentil,74.45
Piauí,2021,Máximo,83.5
Rio Grande do Norte,2021,Mínimo,62
Rio Grande do Norte,2021,25 percentil,72.15
Rio Grande do Norte,2021,Mediana,79.85
Rio Grande do Norte,2021,75 percentil,84.65
